gx,gy,gz,ax,ay,az,target
52.59099237,-6.287938931,4.95610687,-0.728807983,0.102370605,-0.14892395,1
45.52229008,24.53648855,15.98664122,-0.983446655,0.200026855,-0.200925903,1
-31.66854962,5.254045802,1.536259542,-1.232225952,0.074782715,0.05420105,1
42.48412214,9.200610687,-11.34923664,-0.929735718,-0.151535645,-0.098875122,1
74.36961832,-16.13526718,-16.10496183,-0.830370483,0.06916748,-0.163328247,1
62.03374046,2.101374046,10.42938931,-0.846483765,0.136794434,-0.309324341,1
39.85816794,13.90290076,12.59732824,-1.034227905,0.098220215,-0.383787231,1
86.04900763,-4.494045802,-2.219465649,-0.915575562,-0.379074707,0.106691284,1
65.12534351,1.162442748,24.34541985,-1.09453064,0.195388184,-0.278074341,1
13.92687023,-18.94442748,12.61259542,-0.791796265,0.029616699,-0.126218872,1
-0.187633588,1.521221374,-1.074427481,-0.863817749,0.19026123,-0.269529419,1
-13.31740458,13.47541985,16.88740458,-0.999315796,0.16291748,-0.314451294,1
-28.32503817,10.63572519,22.0019084,-1.051317749,0.267897949,-0.15673645,1
5.339083969,2.200610687,-19.89122137,-0.84086853,-0.276779785,-0.148435669,1
31.35435115,-10.52458015,-14.95229008,-0.931444702,0.065505371,-0.197996216,1
23.94977099,-9.539847328,3.895038168,-0.837450562,-0.004807129,-0.268552856,1
14.27038168,5.803664122,2.872137405,-0.959276733,0.046218262,-0.373289185,1
-4.52351145,32.16244275,-21.89885496,-1.206835327,0.038649902,-0.249509888,1
25.48412214,-7.39480916,-25.15839695,-0.82890564,-0.022385254,0.074464722,1
-16.37083969,-24.06656489,11.94083969,-0.93461853,0.109938965,-0.237791138,1
-12.53114504,-9.173435115,3.902671756,-0.812548218,0.044753418,-0.243406372,1
-25.46244275,6.544122137,-5.013358779,-0.662890015,0.199538574,-0.296873169,1
-4.118931298,0.315114504,14.94847328,-1.054247437,0.160964355,-0.423582153,1
-64.65328244,-12.4329771,1.375954198,-1.162645874,-0.009445801,-0.003171997,1
-1.775419847,3.406717557,-24.41030534,-0.870897827,-0.139328613,-0.229002075,1
7.926870229,-18.79938931,-12.34923664,-0.824266968,-0.02848877,-0.173093872,1
11.74366412,4.704427481,6.505725191,-0.753466187,0.001540527,-0.351316528,1
-32.67618321,29.81129771,-24.73091603,-1.241015015,-0.128586426,-0.215818481,1
19.00320611,18.38381679,-14.20419847,-1.087206421,0.011794434,-0.032224731,1
-39.01969466,-23.12763359,2.61259542,-0.85258728,0.106276855,-0.175535278,1
-19.04259542,1.208244275,-4.150763359,-0.827196655,0.01423584,-0.197263794,1
-12.22580153,19.22351145,10.39122137,-0.897753296,0.161696777,-0.218748169,1
-30.33267176,32.20824427,12.65839695,-1.409472046,0.091628418,-0.201658325,1
-75.83648855,-17.04366412,23.07061069,-1.23515564,-0.072189941,0.152345581,1
-5.638015267,17.47541985,-24.05152672,-0.96562439,-0.148117676,-0.092039185,1
2.766564885,-4.890992366,-5.784351145,-0.853563843,0.167312012,-0.257322388,1
6.239847328,3.818931298,1.879770992,-0.845995483,7.57E-05,-0.293699341,1
21.79709924,26.39908397,-17.31870229,-1.174364624,0.096999512,-0.259763794,1
41.75129771,-19.41007634,-17.41793893,-0.971972046,-0.207932129,-0.00829895,1
27.18641221,-12.48641221,15.23854962,-1.069384155,0.207839355,-0.181638794,1
30.56045802,-21.79938931,6.528625954,-0.810595093,0.054274902,-0.162107544,1
49.00320611,8.612824427,1.879770992,-0.80156189,0.10798584,-0.260740356,1
72.65206107,11.69679389,10.45992366,-0.956591187,0.029372559,-0.302488403,1
31.67496183,-39.91389313,44.91793893,-1.174364624,0.116530762,-0.055906372,1
55.52229008,-36.08183206,19.63549618,-1.11821228,-0.267990723,0.112550659,1
107.3772519,3.979236641,10.16984733,-1.027147827,0.03010498,-0.223875122,1
110.1864122,-8.608549618,14.39122137,-0.944384155,0.102614746,-0.290037231,1
97.69022901,4.712061069,3.971374046,-0.826220093,0.035476074,-0.225584106,1
99.5070229,2.139541985,18.83396947,-0.940233765,0.011550293,-0.349363403,1
107.8734351,-8.715419847,0.498091603,-1.134081421,-0.127365723,-0.162107544,1
123.9574046,-0.310839695,28.79580153,-1.146288452,0.169997559,-0.274900513,1
99.70549618,-20.47114504,24.42938931,-0.873583374,0.060866699,-0.227781372,1
79.93450382,-7.547480916,16.16984733,-0.850390015,0.220290527,-0.14111145,1
72.0719084,-3.997862595,39.97900763,-1.047411499,0.063796387,0.031251831,1
54.27038168,-9.417709924,25.35305344,-1.152636108,0.003493652,0.002443237,1
86.20167939,-3.127633588,9.070610687,-0.94633728,-0.038742676,-0.200437622,1
84.72839695,-9.883358779,4.139312977,-0.898729858,0.054763184,-0.129880981,1
83.91923664,-2.684885496,5.620229008,-0.905321655,0.119460449,-0.234129028,1
51.87343511,7.116641221,9.635496183,-0.896288452,0.17072998,-0.315183716,1
39.70549618,9.185343511,-6.700381679,-1.016161499,0.01057373,-0.114011841,1
99.5070229,11.17007634,-13.66221374,-0.904345093,0.055983887,-0.160154419,1
34.65206107,-24.81465649,24.17748092,-0.901415405,0.132155762,-0.214597778,1
28.84290076,-12.44061069,7.40648855,-0.868700562,0.086745605,-0.154783325,1
13.8810687,0.360916031,-0.669847328,-0.829393921,0.192214355,-0.185056763,1
15.72839695,14.68916031,13.07061069,-0.870897827,0.341872559,-0.381101685,1
0.82,-43.21923664,25.09351145,-1.083544312,-0.248947754,-0.035154419,1
-6.057862595,-18.61618321,-0.776717557,-1.063768921,-0.09904541,0.042238159,1
26.05664122,5.360916031,-9.646946565,-0.936571655,-0.009445801,-0.157224731,1
18.72839695,-11.87572519,0.330152672,-0.916063843,0.019362793,-0.260984497,1
11.83526718,12.59755725,8.803435115,-0.918016968,0.093825684,-0.294431763,1
16.09480916,24.36854962,-10.25,-1.237108765,0.028884277,-0.169920044,1
52.96503817,-12.89862595,-22.60114504,-0.772020874,-0.101486816,0.0893573,1
9.667328244,-22.39480916,16.39885496,-1.054247437,0.142409668,-0.281248169,1
9.331450382,-22.1810687,4.322519084,-0.865038452,0.067702637,-0.22289856,1
-7.615114504,-4.486412214,-5.402671756,-0.814745483,0.114577637,-0.21142395,1
-6.462442748,12.0021374,11.14694656,-0.980516968,0.232253418,-0.33642395,1
-47.40137405,5.658625954,-2.624045802,-0.879198608,0.255202637,-0.245847778,1
-20.37083969,5.093740458,-9.501908397,-0.932909546,-0.138352051,-0.099851685,1
-0.141832061,-5.890992366,-19.41793893,-0.935839233,0.04157959,-0.149168091,1
3.384885496,-9.807022901,-2.646946565,-0.877001343,-0.023605957,-0.1918927,1
2.636793893,-1.600916031,1.971374046,-0.989550171,0.056472168,-0.200437622,1
16.96503817,14.65862595,-2.715648855,-1.10258728,0.019851074,-0.221189575,1
36.11770992,-5.46351145,-18.16603053,-0.79374939,-0.166916504,0.137941284,1
-23.75251908,-22.07419847,9.307251908,-1.079882202,0.075270996,-0.229246216,1
-22.44717557,-20.82992366,-0.257633588,-0.82914978,-0.046555176,-0.167234497,1
-8.950992366,9.994503817,-7.25,-0.840136108,0.099929199,-0.318845825,1
-8.225801527,-5.715419847,15.17748092,-0.905077515,0.116530762,-0.308347778,1
-32.2410687,-18.56274809,20.89503817,-1.205370483,-0.072678223,-0.124265747,1
-83.43954198,-19.37954198,-15.25763359,-0.97734314,-0.028977051,0.109865112,1
-45.39374046,22.17770992,-24.52480916,-0.91484314,-0.052414551,-0.193357544,1
-31.17236641,-8.501679389,-17.47900763,-0.906542358,-0.004074707,-0.278074341,1
-10.82885496,-4.898625954,-2.97519084,-0.841112671,-0.073654785,-0.188718872,1
5.300916031,9.902900763,1.582061069,-1.006884155,-0.00920166,-0.412351685,1
20.23221374,2.734961832,-6.410305344,-1.103319702,-0.021408691,-0.032957153,1
18.89633588,19.78839695,3.307251908,-1.148729858,0.164382324,-0.217039185,1
-18.02732824,-16.70778626,0.177480916,-0.842577515,0.027663574,-0.159421997,1
2.018473282,4.872366412,-1.463740458,-0.806932983,0.122390137,-0.25048645,1
9.568091603,12.73496183,18.20801527,-1.088427124,-0.024338379,-0.153074341,1
-24.52351145,-2.46351145,24.76526718,-1.567919312,0.066481934,-0.274656372,1
-54.32503817,-34.76122137,3.574427481,-1.136278687,-0.222336426,0.134523315,1
16.36198473,31.84946565,-1.127862595,-1.061571655,-0.010178223,-0.272459106,1
43.45358779,-17.18870229,-3.692748092,-0.898485718,0.011062012,-0.256101685,1
63.43068702,1.849465649,11.16221374,-0.821581421,-0.001877441,-0.326414185,1
59.54519084,-6.12,9.963740458,-1.245897827,0.092116699,-0.012449341,1
144.598626,-9.226870229,-12.64694656,-0.789598999,-0.201828613,-0.041013794,1
80.24748092,-45.35664122,23.93320611,-1.011522827,0.143630371,-0.227293091,1
59.9421374,-18.76885496,10.57442748,-0.884813843,0.204909668,-0.161619263,1
53.16351145,-4.104732824,8.925572519,-0.838182983,0.120925293,-0.145994263,1
62.66732824,10.42961832,24.16984733,-1.071825562,0.154372559,-0.135984497,1
70.24748092,-2.91389313,19.71946565,-0.872606812,0.210769043,-0.184324341,1
79.47648855,-21.34137405,26.76526718,-1.099413452,-0.224289551,-0.067136841,1
130.6215267,-4.738320611,8.169847328,-1.015673218,0.096755371,-0.291502075,1
135.3848855,-18.41770992,11.08587786,-0.924608765,0.132644043,-0.253660278,1
105.9726718,-7.295572519,7.917938931,-0.892870483,0.067702637,-0.253660278,1
88.20167939,-7.371908397,19.14694656,-1.058397827,0.017165527,-0.130369263,1
138.3696183,-22.61618321,2.498091603,-0.972460327,-0.163254395,-0.033933716,1
99.30854962,-17.64671756,23.1851145,-0.997362671,0.228347168,-0.229002075,1
63.1940458,-16.4940458,19.54389313,-0.862841187,0.191726074,-0.146726685,1
37.37725191,-8.837557252,0.803435115,-0.803515015,0.186843262,-0.119871216,1
37.98793893,17.65099237,15.24618321,-0.979540405,0.239577637,-0.218259888,1
26.64442748,18.51358779,8.238549618,-0.98930603,0.196120605,-0.146482544,1
34.43832061,-8.501679389,11.29198473,-1.035448608,-0.052902832,-0.037839966,1
42.26274809,0.46778626,-8.036259542,-0.962206421,0.08869873,-0.2075177,1
28.49938931,-8.875725191,-5.914122137,-0.879442749,0.066970215,-0.202634888,1
32.11770992,1.74259542,-5.204198473,-0.815722046,0.067702637,-0.344480591,1
21.27038168,-2.318473282,-2.845419847,-1.234423218,0.128981934,-0.052244263,1
91.77419847,-6.32610687,0.146946565,-0.827684937,-0.151779785,0.10913269,1
37.78946565,-3.25740458,25.09351145,-1.050829468,0.163649902,-0.241697388,1
14.31618321,-29.21923664,12.28435115,-0.827440796,0.038894043,-0.128660278,1
23.79709924,-3.448244275,0.238549618,-0.863817749,0.13166748,-0.224363403,1
24.75129771,-0.448244275,13.13931298,-0.921679077,0.19782959,-0.351560669,1
-35.54641221,-9.91389313,27.04770992,-1.247362671,-0.087570801,0.048097534,1
-15.77541985,-5.883358779,-1.90648855,-1.03618103,-0.125412598,-0.026121216,1
6.858167939,3.933435115,-14.82251908,-0.880663452,0.030593262,-0.147459106,1
1.468854962,-9.570381679,-6.028625954,-0.833544312,-0.005783691,-0.204099731,1
9.529923664,9.254045802,1.185114504,-1.002977905,0.042312012,-0.340574341,1
34.49938931,25.15480916,-7.547709924,-1.147509155,-0.04020752,-0.09423645,1
27.7589313,18.51358779,15.52862595,-1.177782593,0.159743652,-0.211912231,1
-6.851755725,-20.02839695,3.055343511,-0.808397827,0.075759277,-0.201170044,1
2.484122137,2.040305344,-3.898854962,-0.857225952,0.169509277,-0.267820435,1
-12.45480916,10.10900763,16.95610687,-1.090136108,0.045241699,-0.128416138,1
-45.08076336,15.12427481,17.16984733,-1.419481812,0.064528809,-0.262693481,1
-69.90519084,-10.53221374,0.215648855,-1.169481812,0.04963623,0.066896362,1
-10.79832061,-4.196335878,-17.26526718,-0.802050171,-0.003586426,-0.177244263,1
0.339083969,-5.448244275,-9.59351145,-0.85649353,0.114821777,-0.285154419,1
12.55282443,2.834198473,7.856870229,-0.822557983,0.04939209,-0.28173645,1
5.659694656,10.52122137,3.811068702,-1.241259155,0.18220459,-0.258543091,1
11.11770992,1.047938931,-9.265267176,-0.873339233,-0.143967285,0.006105347,1
-17.94335878,-0.829923664,2.192748092,-1.03203064,0.067702637,-0.237791138,1
-22.79068702,-12.17343511,-9.020992366,-0.868456421,0.07673584,-0.20727356,1
-32.43954198,-1.280305344,-9.494274809,-0.884081421,0.073562012,-0.270994263,1
-48.7448855,21.97160305,10.15458015,-1.039598999,0.200270996,-0.300291138,1
-46.8059542,3.60519084,13.61259542,-0.86430603,0.35432373,-0.256834106,1
-103.8899237,-29.10473282,-22.89885496,-0.86406189,-0.287033691,0.016603394,1
-33.53114504,12.80366412,-31.08206107,-0.98124939,-0.07536377,-0.244627075,1
-23.7448855,-13.15053435,-18.17366412,-0.936571655,-0.13420166,-0.226072388,1
21.89633588,2.360916031,8.513358779,-0.801073608,0.021560059,-0.281248169,1
9.049007634,17.86473282,7.269083969,-1.124559937,-0.02482666,-0.171873169,1
31.9421374,-1.501679389,-12.60114504,-0.891161499,-0.137131348,0.131349487,1
-12.37083969,-4.249770992,13.94847328,-1.089403687,0.134108887,-0.243894653,1
-19.50061069,-17.31847328,1.070610687,-0.84453064,-0.02067627,-0.17211731,1
3.415419847,7.979236641,-5.196564885,-0.78984314,0.056472168,-0.2622052,1
36.59099237,0.773129771,12.80343511,-0.897509155,0.012770996,-0.360593872,1
18.98793893,-13.78412214,26.00954198,-1.069384155,0.110671387,-0.132810669,1
23.40778626,-40.60091603,16.97137405,-1.057177124,-0.230881348,0.099611206,1
80.30854962,-2.837557252,1.253816794,-1.059862671,-0.046555176,-0.208738403,1
93.84290076,-19.23450382,7.208015267,-0.919725952,0.097976074,-0.261472778,1
80.3848855,-1.547480916,12.26145038,-0.914598999,0.019606934,-0.1840802,1
96.03374046,-10.14290076,-4.830152672,-0.959765015,0.025710449,-0.072019653,1
120.8581679,-24.1810687,13.15458015,-0.96196228,-0.043381348,-0.048826294,1
99.3848855,-21.00549618,27.4370229,-0.96953064,0.099929199,-0.211668091,1
77.95740458,-11.8070229,22.71183206,-0.87578064,0.274001465,-0.230466919,1
54.46122137,1.53648855,22.52862595,-0.841112671,0.240554199,-0.190183716,1
100.1482443,-17.14290076,40.24618321,-0.944628296,0.195876465,-0.212156372,1
82.73603053,-45.19633588,17.08587786,-0.874559937,-0.241623535,-0.040525513,1
111.7512977,-1.387175573,13.52099237,-1.012987671,0.052077637,-0.239011841,1
110.1558779,-20.4940458,4.765267176,-0.907763062,0.063308105,-0.235838013,1
109.9574046,-5.700152672,7.230916031,-0.876757202,0.078200684,-0.218748169,1
74.27801527,9.582290076,1.673664122,-0.982470093,0.158522949,-0.229246216,1
113.6138931,-9.807022901,-9.349236641,-1.01664978,-0.259445801,0.007814331,1
92.82763359,-8.410076336,23.96374046,-1.011034546,0.256911621,-0.32079895,1
55.16351145,-13.99022901,14.76526718,-0.876513062,0.101882324,-0.204588013,1
43.40015267,-10.42534351,3.856870229,-0.824266968,0.153395996,-0.182859497,1
34.52992366,3.94870229,12.92557252,-1.007616577,0.224440918,-0.236570435,1
18.98793893,-6.791755725,24.4980916,-1.30937439,0.059645996,-0.173582153,1
5.056641221,-15.44061069,1.070610687,-1.078661499,-0.12223877,-0.00829895,1
25.04137405,5.047938931,3.795801527,-0.931200562,0.054519043,-0.17602356,1
43.98030534,-10.52458015,-12.41793893,-0.939257202,0.070632324,-0.154295044,1
40.72076336,-5.005496183,-0.830152672,-0.880175171,0.056472168,-0.186765747,1
41.8810687,6.956335878,6.299618321,-0.950731812,0.111159668,-0.345945435,1
52.53755725,3.368549618,3.238549618,-1.070116577,0.078933105,-0.116697388,1
90.72839695,-3.501679389,-15.19656489,-0.795458374,-0.002609863,-0.05492981,1
-15.14946565,-19.70778626,19.35305344,-1.006395874,0.125563965,-0.217283325,1
-5.034961832,-19.34137405,3.688931298,-0.798876343,0.053786621,-0.213132935,1
-23.71435115,-0.631450382,-5.417938931,-0.826464233,0.15510498,-0.238279419,1
9.919236641,2.29221374,13.83396947,-0.849413452,0.303054199,-0.360593872,1
-3.607480916,1.559389313,8.872137405,-0.620409546,0.237624512,-0.143064575,1
-7.004427481,-1.608549618,-2.830152672,-0.897753296,-0.08708252,-0.104002075,1
25.22458015,-7.562748092,-18.29580153,-0.898729858,-0.007736816,-0.150632935,1
21.55282443,-6.791755725,0.017175573,-0.861864624,0.00276123,-0.185545044,1
7.995572519,13.03267176,1.75,-0.987841187,0.171706543,-0.342527466,1
-5.210534351,17.45251908,-20.9370229,-1.192675171,-0.342453613,-0.175046997,1
10.58335878,10.79603053,-1.853053435,-1.094286499,0.122390137,-0.156248169,1
-29.2410687,-15.84519084,-1.914122137,-0.888720093,-0.038986816,-0.130613403,1
-15.95099237,-2.524580153,-6.356870229,-0.834032593,0.064284668,-0.195310669,1
-25.5540458,27.63572519,6.330152672,-1.047411499,0.07673584,-0.238035278,1
-4.943358779,-8.616183206,28.40648855,-1.278612671,0.059401855,-0.314939575,1
-60.69145038,-32.9978626,-3.562977099,-0.968798218,-0.15348877,0.082521362,1
22.57572519,-3.700152672,-11.92175573,-0.881395874,-0.118088379,-0.169920044,1
32.28564885,-13.09709924,-3.104961832,-0.817919312,0.088210449,-0.272947388,1
30.06427481,-5.349007634,6.085877863,-0.85258728,0.030837402,-0.276609497,1
9.88870229,6.032671756,16.95610687,-1.16899353,0.159499512,-0.170896606,1
16.20931298,-0.730687023,-4.364503817,-0.868700562,-0.245529785,0.057863159,1
-32.33267176,-1.142900763,-3.807251908,-1.06718689,0.099196777,-0.246824341,1
-56.22580153,-14.46351145,-7.379770992,-0.842821655,-0.06755127,-0.204343872,1
-33.27923664,-1.91389313,-8.372137405,-0.895067749,-0.023605957,-0.183347778,1
-45.0578626,14.91053435,14.33015267,-1.08281189,0.193679199,-0.288816528,1
-33.94335878,-3.692519084,28.39122137,-1.381884155,-0.086838379,-0.225095825,1
-75.16473282,-26.65435115,-5.868320611,-1.044481812,-0.186447754,0.002931519,1
-9.660916031,18.96396947,-23.64694656,-1.005419312,-0.081223145,-0.253171997,1
6.499389313,-12.51694656,-16.10496183,-0.858934937,-0.082932129,-0.279783325,1
28.17877863,-2.150534351,-0.944656489,-0.799120483,-0.029709473,-0.307859497,1
20.92687023,17.48305344,-2.04389313,-1.377733765,0.106276855,-0.1215802,1
87.0719084,-9.18870229,-15.8148855,-0.898729858,-0.027512207,0.202150269,1
26.60625954,-12.82992366,22.90267176,-1.095018921,0.17072998,-0.203855591,1
42.76656489,-11.57801527,7.001908397,-0.786425171,0.035476074,-0.204832153,1
42.65206107,1.979236641,2.070610687,-0.770067749,0.14704834,-0.212888794,1
53.0719084,21.29221374,16.20038168,-1.108934937,0.111403809,-0.251463013,1
36.23221374,2.689160305,6.040076336,-0.909960327,0.116286621,-0.013425903,1
100.3085496,-5.616183206,17.4980916,-0.935106812,-0.024338379,-0.18798645,1
125.6978626,-17.14290076,2.551526718,-0.86796814,-0.026291504,-0.224851685,1
98.87343511,-6.684885496,4.864503817,-0.936571655,0.183669434,-0.250730591,1
82.32381679,12.70442748,13.62022901,-0.913622437,0.081618652,-0.384275513,1
113.7894656,-4.570381679,0.467557252,-0.93046814,-0.286057129,-0.149168091,1
138.3161832,-4.478778626,19.20801527,-1.110643921,0.258620605,-0.182371216,1
93.74366412,-20.20396947,20.91030534,-0.934862671,0.04963623,-0.129636841,1
91.98793893,-15.89862595,12.86450382,-0.867235718,0.144851074,-0.059324341,1
99.6978626,4.063206107,26.58969466,-0.889208374,0.053054199,-0.079099731,1
77.82,-10.54748092,27.60496183,-1.128466187,-0.015793457,-0.016355591,1
113.1329771,-8.455877863,16.87977099,-1.112597046,-0.077316895,-0.147947388,1
118.8810687,-11.16580153,11.23091603,-0.972704468,0.032790527,-0.126463013,1
114.0108397,-7.028396947,5.95610687,-0.857958374,0.219558105,-0.235593872,1
78.64442748,-5.104732824,7.330152672,-0.776903687,0.245925293,-0.305662231,1
59.01083969,16.78839695,16.13931298,-0.928515015,0.171950684,-0.268552856,1
97.32381679,11.58229008,-15.83015267,-0.970263062,-0.19279541,-0.146482544,1
14.64442748,-23.15816794,18.84923664,-1.007372437,0.201003418,-0.174314575,1
-2.59221374,-3.425343511,10.08587786,-0.878710327,0.079177246,-0.18383606,1
-6.683816794,1.81129771,-4.578244275,-0.866747437,0.163894043,-0.271238403,1
-13.35557252,5.589923664,6.948473282,-0.990526733,0.250319824,-0.361082153,1
-15.89755725,-12.73068702,34.23854962,-1.16874939,-0.05607666,-0.167234497,1
-34.16473282,-28.31083969,4.375954198,-1.001757202,-0.14958252,0.063478394,1
8.980305344,9.963969466,-19.22709924,-0.917772827,-0.041184082,-0.21508606,1
7.774198473,-13.82229008,-8.952290076,-0.902880249,0.004470215,-0.255613403,1
36.62916031,4.254045802,1.215648855,-0.866991577,0.026687012,-0.338621216,1
23.45358779,9.841832061,6.429389313,-1.124559937,0.04548584,-0.299070435,1
43.83526718,-20.3719084,-20.70801527,-0.903856812,-0.169602051,0.058595581,1
-2.401374046,-8.91389313,6.61259542,-1.042772827,0.199782715,-0.258787231,1
-17.58458015,-22.86045802,-1.028625954,-0.853075562,0.033278809,-0.154539185,1
-1.31740458,-1.91389313,-6.341603053,-0.850878296,0.148024902,-0.287595825,1
-4.241068702,-2.677251908,3.391221374,-0.973192749,0.068679199,-0.169187622,1
-29.07312977,8.857099237,18.09351145,-1.22758728,0.115065918,-0.301511841,1
-17.30977099,3.528854962,10.81870229,-0.965136108,0.121413574,-0.109129028,1
13.21694656,1.963969466,-4.38740458,-0.951708374,0.078688965,-0.254880981,1
21.72076336,-10.2421374,-12.90648855,-0.843554077,0.058425293,-0.163328247,1
32.1940458,4.94870229,4.742366412,-0.816210327,0.098464355,-0.273435669,1
15.11007634,1.704427481,-3.410305344,-1.035448608,0.120925293,-0.292478638,1
28.31618321,3.818931298,-12.22709924,-1.035448608,-0.086105957,-0.108884888,1
6.16351145,6.261679389,12.29961832,-1.086473999,0.182937012,-0.139402466,1
-18.97389313,-11.57801527,4.627862595,-0.878710327,0.116286621,-0.228025513,1
-16.27160305,-6.91389313,-4.18129771,-0.851854858,0.085769043,-0.237058716,1
-29.54641221,16.13954198,3.933206107,-0.939501343,0.149245605,-0.299314575,1
-43.65328244,6.22351145,18.50572519,-1.346239624,0.071608887,-0.312498169,1
-69.1189313,-6.081832061,-4.433206107,-1.036425171,0.010085449,0.055910034,1
-34.67618321,4.414351145,-24.69274809,-0.886034546,0.055007324,-0.240720825,1
-13.05022901,-10.23450382,-27.5629771,-0.84477478,-0.012375488,-0.189451294,1
6.331450382,8.315114504,-5.570610687,-0.83671814,0.091140137,-0.31274231,1
-7.439541985,6.284580153,1.368320611,-1.026659546,-0.057297363,-0.3637677,1
19.3848855,-1.058931298,-10.28053435,-1.018358765,-0.152023926,-0.037839966,1
-17.96625954,-0.852824427,12.30725191,-1.096972046,0.210036621,-0.184324341,1
-51.08076336,-13.03603053,-6.799618321,-0.858446655,-0.009445801,-0.194822388,1
-26.85175573,2.124274809,-6.402671756,-0.868456421,0.04939209,-0.256834106,1
-24.87465649,-1.570381679,14.53625954,-1.057665405,0.09236084,-0.25024231,1
-43.85175573,5.490687023,6.02480916,-1.200731812,0.027175293,-0.22289856,1
-62.32503817,-11.84519084,-12.21946565,-0.970263062,-0.144699707,0.06225769,1
-8.11129771,17.46778626,-17.69274809,-0.978563843,0.023269043,-0.241941528,1
8.071908397,-14.63145038,-13.80725191,-0.886034546,-0.057297363,-0.234373169,1
40.08717557,0.567022901,-2.04389313,-0.81328064,-0.01701416,-0.287107544,1
56.62916031,14.23114504,-2.692748092,-0.965380249,-0.051193848,-0.373289185,1
93.2551145,-9.478778626,-2.944656489,-0.977831421,-0.185471191,-0.018064575,1
70.61389313,-22.98259542,26.96374046,-1.105272827,0.23689209,-0.188230591,1
68.56045802,-7.616183206,20.04770992,-0.867479858,0.089431152,-0.177732544,1
69.14061069,-9.46351145,9.925572519,-0.838915405,0.105300293,-0.178709106,1
54.90396947,10.76549618,12.41412214,-0.907518921,0.233718262,-0.291502075,1
42.27801527,-17.56274809,29.61259542,-1.263720093,-0.077561035,-0.178464966,1
69.3848855,-30.70015267,18.10877863,-0.983446655,-0.181809082,0.044435425,1
116.5833588,-5.761221374,10.4370229,-0.996141968,-0.032883301,-0.206052856,1
130.4077863,-23.38717557,3.666030534,-0.893602905,-0.030930176,-0.211668091,1
121.5757252,-5.127633588,11.4980916,-0.902391968,0.171706543,-0.274656372,1
83.60625954,3.505954198,23.62022901,-0.929003296,0.120925293,-0.293699341,1
125.1787786,-14.07419847,17.16984733,-0.984911499,-0.008469238,-0.138425903,1
127.468855,-4.555114504,13.95610687,-0.881884155,0.106276855,-0.123289185,1
73.99557252,-11.76122137,26.78816794,-0.958788452,0.224685059,-0.213621216,1
60.62152672,-6.104732824,8.375954198,-0.893358765,0.204177246,-0.146726685,1
35.93450382,9.322748092,17.1851145,-0.85649353,0.232253418,-0.169920044,1
39.33908397,-0.623816794,31.63549618,-1.152147827,0.294753418,-0.198972778,1
58.39251908,-13.16580153,9.314885496,-0.962206421,-0.108811035,-0.114011841,1
54.73603053,-7.150534351,0.192748092,-0.968065796,0.038649902,-0.24267395,1
54.00320611,-14.14290076,-3.005725191,-0.902391968,0.033034668,-0.198240356,1
51.58335878,-2.211603053,2.513358779,-0.908983765,0.064528809,-0.259031372,1
34.43068702,8.88,11.03244275,-0.927050171,0.164626465,-0.324216919,1
42.58335878,5.025038168,-2.150763359,-1.004442749,-0.046311035,-0.244871216,1
70.59862595,-9.028396947,-10.92175573,-0.868700562,-0.006027832,0.039552612,1
-1.805954198,-20.95206107,16.51335878,-1.069628296,0.103347168,-0.18383606,1
0.484122137,-16.60854962,3.284351145,-0.853563843,0.042556152,-0.150632935,1
13.77419847,-5.05129771,-4.280534351,-0.855272827,0.113356934,-0.206785278,1
17.94977099,3.08610687,7.582061069,-0.894579468,0.059890137,-0.173582153,1
-35.31740458,24.36854962,4.185114504,-1.230272827,0.164138184,-0.306150513,1
-15.82122137,3.009770992,7.910305344,-0.967821655,0.098220215,-0.060545044,1
33.9421374,1.94870229,-3.486641221,-0.900682983,-0.09513916,-0.187009888,1
52.14061069,-12.98259542,-6.715648855,-0.845263062,0.025710449,-0.184324341,1
40.31618321,-10.98259542,6.246183206,-0.868944702,0.089431152,-0.245359497,1
21.5070229,10.46778626,7.971374046,-0.940233765,0.139724121,-0.329099731,1
18.32381679,18.0021374,-7.074427481,-1.112597046,0.066970215,-0.239744263,1
53.6978626,-9.410076336,-13.63931298,-0.858690796,-0.053146973,0.066652222,1
-21.72198473,-13.21160305,15.1851145,-1.032518921,0.144118652,-0.196287231,1
-11.28687023,-11.30320611,3.559160305,-0.841845093,0.037185059,-0.197996216,1
-4.012061069,-4.127633588,-3.608778626,-0.824266968,0.122878418,-0.242185669,1
10.36961832,-9.135267176,3.09351145,-0.909227905,0.121657715,-0.343748169,1
-48.72198473,-15.01312977,12.91793893,-1.280077515,0.007399902,-0.170652466,1
-55.85175573,-8.952061069,-0.433206107,-0.997606812,0.05329834,0.113527222,1
-4.004427481,7.788396947,-18.89885496,-0.932909546,-0.048508301,-0.170652466,1
12.17877863,-6.32610687,-13.89122137,-0.826464233,0.09236084,-0.260984497,1
15.69022901,-7.608549618,-5.570610687,-0.784960327,0.031081543,-0.268064575,1
-9.554045802,14.43725191,-11.18129771,-1.208300171,0.153640137,-0.267088013,1
30.51465649,-1.730687023,-8.738549618,-0.952929077,-0.148361816,-0.088621216,1
30.74366412,12.86473282,11.4370229,-1.075487671,0.121169434,-0.15649231,1
-7.263969466,-29.03603053,7.253816794,-0.859423218,0.101394043,-0.194089966,1
